Customer_ID,Age,Gender,Credit_Score,Tenure_Years,Balance,Products_Count,Has_Credit_Card,Is_Active_Member,Estimated_Salary,Segment,Exited
CUST-2096,64,Female,460,1,170304.92,1,1,1,106136.91,Gold,1
CUST-2097,18,Male,581,1,85362.18,2,0,0,63405.28,Silver,0
CUST-2098,43,Male,528,6,14228.15,3,0,1,71494.37,Standard,1
CUST-2099,31,Male,421,0,1315.34,1,1,1,35295.93,Silver,0
CUST-2100,55,Male,559,6,105135.2,1,0,0,132123.52,Standard,1
CUST-2101,54,Male,569,0,69471.02,1,1,1,99054.93,Standard,0
CUST-2102,28,Male,429,5,199429.25,2,0,1,35453.46,Silver,0
CUST-2103,53,Male,849,2,154709.79,1,1,1,125566.2,Standard,0
CUST-2104,30,Female,432,7,152493.82,1,1,0,80514.42,Standard,1
CUST-2105,60,Male,391,5,191093.31,2,1,1,120637.67,Silver,1
CUST-2106,20,Female,622,1,177657.16,2,0,1,26577.48,Silver,0
CUST-2107,50,Female,540,7,64319.31,1,1,1,28592.46,Standard,0
CUST-2108,23,Male,522,4,34031.46,1,0,1,46347.87,Standard,0
CUST-2109,67,Female,810,7,149432.56,2,1,0,51364.57,VIP,1
CUST-2110,27,Male,356,7,76276.5,2,1,0,120494.44,Standard,1
CUST-2111,22,Female,504,5,95161.36,4,1,1,113336.77,Standard,0
CUST-2112,40,Male,359,1,126449.15,2,0,1,102011.01,Standard,0
CUST-2113,27,Female,383,7,181666.66,1,1,1,135607.36,Silver,0
CUST-2114,61,Female,385,5,84398.46,2,0,0,55893.6,Standard,1
CUST-2115,19,Male,758,5,156880.06,1,1,1,138050.61,Standard,0
CUST-2116,30,Male,355,7,54399.62,1,0,1,138683.88,Standard,0
CUST-2117,57,Female,757,0,139896.39,3,1,0,79282.47,Standard,1
CUST-2118,19,Female,751,1,1314.3,2,1,1,36798.28,Standard,0
CUST-2119,37,Male,564,8,174429.94,1,1,0,115819.99,Silver,1
CUST-2120,18,Female,483,7,7045.54,1,1,1,67116.08,Gold,0
CUST-2121,54,Male,634,6,142838.0,1,1,1,124366.19,Gold,0
CUST-2122,26,Female,475,6,10205.38,1,0,1,45461.29,Silver,0
CUST-2123,34,Male,758,4,53982.89,2,1,1,92439.39,Silver,0
CUST-2124,26,Female,788,1,99943.28,1,1,1,88509.22,Gold,0
CUST-2125,28,Male,686,5,84567.8,4,1,1,37539.31,Gold,0
CUST-2126,32,Male,523,9,39175.39,1,1,0,70416.6,Gold,1
CUST-2127,41,Male,501,2,67429.17,2,1,1,35594.41,Standard,0
CUST-2128,55,Male,680,3,145813.57,3,1,0,83092.54,Standard,1
CUST-2129,52,Male,375,9,134182.16,2,0,0,130363.07,VIP,1
CUST-2130,47,Male,732,1,15291.1,1,1,0,58775.6,VIP,1
CUST-2131,48,Female,464,1,149715.85,1,0,0,120607.75,Silver,1
CUST-2132,66,Male,731,7,11556.13,1,1,1,47928.43,VIP,0
CUST-2133,22,Male,831,7,109042.35,4,1,1,109216.87,Silver,0
CUST-2134,61,Male,633,9,52752.49,3,1,1,139442.17,Silver,1
CUST-2135,67,Male,736,5,117950.34,3,0,1,65491.01,Standard,1
CUST-2136,31,Male,424,4,53004.35,2,1,1,137551.45,Silver,0
CUST-2137,28,Male,515,7,197006.64,1,0,1,88177.62,Silver,0
CUST-2138,26,Male,538,3,62635.91,3,1,0,64600.64,VIP,1
CUST-2139,51,Male,427,3,49150.17,4,0,0,137063.53,Standard,1
CUST-2140,29,Female,784,4,56414.59,1,1,1,29004.66,Gold,0
CUST-2141,52,Female,439,0,179398.1,1,1,1,28502.36,Gold,0
CUST-2142,52,Male,525,0,127607.55,2,1,1,99978.7,Standard,0
CUST-2143,18,Male,370,1,146406.14,1,1,1,124593.84,Standard,0
CUST-2144,57,Female,403,7,183684.09,1,1,1,118943.29,Silver,1
CUST-2145,39,Male,533,6,182462.62,3,1,0,34933.69,Standard,1
CUST-2146,46,Female,708,9,148050.22,3,0,1,143781.4,Silver,0
CUST-2147,25,Male,571,8,40367.06,1,1,1,112882.94,Standard,0
CUST-2148,28,Female,664,4,168831.29,1,1,1,143639.01,Standard,0
CUST-2149,58,Female,677,1,41551.43,2,1,0,66137.22,Standard,1
CUST-2150,54,Female,528,6,148836.86,2,1,0,111742.39,Standard,1
CUST-2151,31,Female,625,7,137435.01,1,1,0,132492.34,Standard,0
CUST-2152,47,Male,461,6,152018.88,2,1,1,72558.03,VIP,0
CUST-2153,52,Male,573,6,107004.45,3,0,1,145607.49,Standard,1
CUST-2154,38,Female,563,4,128106.51,3,1,1,58124.1,Gold,1
CUST-2155,54,Female,408,1,190710.7,1,1,1,64451.7,VIP,1
CUST-2156,22,Male,676,5,21116.63,1,1,0,140041.07,Gold,0
CUST-2157,36,Male,742,3,62460.61,3,1,1,146207.47,Standard,0
CUST-2158,31,Male,458,9,122660.05,1,1,1,60649.47,Silver,0
CUST-2159,43,Male,734,1,192846.77,2,1,0,42048.75,Standard,1
CUST-2160,21,Female,506,8,20019.32,1,1,1,119881.93,Standard,0
CUST-2161,42,Male,540,6,5487.3,1,1,0,141208.16,Gold,1
CUST-2162,62,Male,549,5,12094.17,1,0,1,100089.21,Standard,1
CUST-2163,59,Male,661,4,11428.73,1,1,1,104314.87,VIP,0
CUST-2164,42,Male,545,2,181655.36,3,1,1,120367.92,Silver,1
CUST-2165,35,Male,384,9,144530.32,1,1,0,44135.6,Standard,1
CUST-2166,57,Female,728,9,135744.17,3,1,1,146683.61,Standard,1
CUST-2167,25,Female,736,3,104991.99,3,0,1,70541.17,Silver,0
CUST-2168,56,Female,595,2,156608.57,1,1,1,103530.05,Silver,0
CUST-2169,57,Male,586,7,31973.95,2,1,0,83577.0,Silver,1
CUST-2170,31,Female,453,2,78996.3,1,0,0,83522.62,Standard,1
CUST-2171,49,Female,356,6,98510.85,2,1,1,112843.05,Standard,1
CUST-2172,68,Female,632,6,22971.49,2,0,1,149332.79,Standard,1
CUST-2173,55,Male,350,6,84483.23,1,0,0,107382.48,Standard,1
CUST-2174,50,Male,568,6,63983.85,1,1,0,124257.39,Standard,1
CUST-2175,40,Male,813,1,8080.85,2,1,0,28452.01,Standard,0
CUST-2176,32,Male,579,9,28210.35,3,1,1,126303.42,Standard,0
CUST-2177,50,Male,804,2,153043.33,1,1,1,62496.99,Silver,0
CUST-2178,42,Male,521,9,4589.54,2,1,0,40837.73,Silver,1
CUST-2179,34,Male,436,8,186916.41,1,1,1,39166.76,Standard,0
CUST-2180,50,Female,390,2,18198.5,2,0,1,109984.35,Silver,1
CUST-2181,64,Male,472,1,160048.38,1,1,1,149702.1,Silver,1
CUST-2182,19,Male,680,8,179824.69,2,1,1,108274.39,Silver,0
CUST-2183,31,Female,647,9,188285.98,1,1,0,57793.52,Silver,0
CUST-2184,57,Female,722,8,173627.93,2,0,0,50413.25,Standard,1
CUST-2185,57,Female,766,3,58222.46,2,1,1,90744.64,Standard,0
CUST-2186,68,Female,527,8,67284.34,2,1,0,33129.91,Standard,1
CUST-2187,56,Female,412,2,85882.59,2,0,0,74916.35,Standard,1
CUST-2188,68,Female,833,6,28720.04,2,0,0,108279.36,Silver,1
CUST-2189,23,Male,514,6,5432.22,3,0,0,145957.78,Gold,1
CUST-2190,23,Male,838,7,173955.2,2,0,0,78206.68,Standard,0
CUST-2191,20,Male,536,9,111271.61,3,1,0,50027.99,Silver,1
CUST-2192,24,Male,732,3,122135.87,2,1,1,127170.3,Gold,0
CUST-2193,68,Male,558,2,185470.71,2,1,0,118024.94,Standard,1
CUST-2194,25,Female,576,2,133358.92,1,1,1,132462.99,Gold,0
CUST-2195,59,Female,781,4,138479.85,2,1,1,51839.84,Standard,0
CUST-2196,69,Female,738,0,157606.76,1,1,1,75604.02,Gold,0
CUST-2197,32,Male,397,9,24153.34,3,0,1,147694.3,Standard,1
CUST-2198,64,Female,573,2,72672.27,2,1,0,44755.29,Standard,1
CUST-2199,46,Female,352,5,193673.38,4,1,1,108931.35,Silver,1
CUST-2200,50,Male,721,2,184663.09,1,1,0,54648.06,Gold,1
CUST-2201,69,Female,524,4,176930.98,1,0,0,87519.88,Standard,1
CUST-2202,47,Male,795,8,90965.61,3,1,0,125063.71,Silver,1
CUST-2203,56,Male,448,1,171581.4,1,1,1,86073.26,Silver,1
CUST-2204,44,Female,465,1,10630.78,2,1,1,125685.21,Standard,0
CUST-2205,53,Male,619,5,30554.97,3,1,1,78291.86,Standard,1
CUST-2206,46,Male,796,5,83379.57,2,1,1,149919.12,Standard,0
CUST-2207,55,Female,717,7,97195.02,1,0,0,79478.53,Standard,1
CUST-2208,50,Female,602,1,53437.92,3,0,0,43672.43,Silver,1
CUST-2209,54,Male,666,8,71938.86,1,0,1,75233.69,Gold,0
CUST-2210,44,Male,764,1,33392.44,3,1,0,117824.15,Silver,1
CUST-2211,50,Male,444,0,98337.67,1,0,1,130992.22,VIP,0
CUST-2212,21,Female,622,9,158974.82,2,0,1,82512.91,Standard,0
CUST-2213,39,Male,729,1,132610.72,1,0,0,99309.61,Standard,0
CUST-2214,19,Male,373,6,22450.66,2,1,1,130611.26,Gold,0
CUST-2215,27,Female,465,7,98028.74,1,0,0,126693.27,Gold,1
CUST-2216,22,Female,500,4,139831.63,2,1,0,107215.49,Standard,0
CUST-2217,27,Male,687,5,106449.16,2,0,0,126878.39,Standard,0
CUST-2218,50,Male,399,0,78943.44,1,1,1,96988.84,Gold,1
CUST-2219,55,Female,555,5,124760.97,2,1,1,25581.02,Standard,0
CUST-2220,30,Male,847,7,193759.09,2,0,1,30158.35,Standard,0
CUST-2221,48,Male,684,2,19886.67,1,1,0,147476.05,Silver,1
CUST-2222,64,Female,428,0,78613.2,1,1,1,43124.01,VIP,1
CUST-2223,53,Male,419,3,81914.56,1,0,1,75564.55,Silver,1
CUST-2224,62,Female,376,0,115816.49,1,0,0,141726.41,Silver,1
CUST-2225,41,Male,620,7,31282.75,1,1,0,49379.94,Standard,1
CUST-2226,69,Male,399,4,36151.96,1,0,0,130473.92,Silver,1
CUST-2227,32,Male,641,0,57786.92,2,1,0,127283.45,Standard,0
CUST-2228,46,Male,596,7,191218.14,2,1,1,148291.21,VIP,0
CUST-2229,25,Male,613,8,147087.61,1,1,1,60210.23,Standard,0
CUST-2230,22,Male,428,9,132676.97,4,1,1,64415.67,Silver,0
CUST-2231,46,Female,736,1,163574.58,3,1,1,137859.75,Gold,0
CUST-2232,64,Female,539,8,26387.72,1,1,0,54259.88,Standard,1
CUST-2233,21,Female,396,7,172007.23,1,0,1,93487.62,VIP,0
CUST-2234,29,Female,810,6,119371.71,3,1,0,113418.12,Standard,1
CUST-2235,62,Male,710,2,67730.47,2,0,1,58985.53,Standard,0
CUST-2236,19,Female,703,1,163355.2,1,0,1,142301.62,Standard,0
CUST-2237,44,Male,821,6,160710.34,2,1,0,108212.19,Gold,0
CUST-2238,48,Female,837,4,169296.01,2,0,1,30892.41,Gold,0
CUST-2239,68,Female,701,5,23988.06,1,0,0,41967.19,Standard,1
CUST-2240,68,Female,538,3,193902.89,2,1,0,48847.7,Standard,1
CUST-2241,53,Female,765,1,191965.6,2,1,0,55619.67,Gold,1
CUST-2242,53,Female,605,8,72136.46,2,0,1,116334.67,Standard,0
CUST-2243,43,Male,571,2,14112.91,3,0,0,36116.91,Silver,1
CUST-2244,60,Male,721,6,34244.08,1,0,1,68824.33,Silver,0
CUST-2245,44,Female,590,7,198573.33,2,1,0,138922.92,Gold,1
CUST-2246,22,Male,618,1,113039.58,1,1,1,94583.46,Silver,0
CUST-2247,37,Female,350,5,71967.74,1,1,1,58187.07,Standard,0
CUST-2248,28,Female,383,7,58352.34,1,1,0,144632.04,VIP,1
CUST-2249,27,Male,795,6,52141.36,1,1,1,55539.49,Standard,0
CUST-2250,57,Female,428,2,133166.4,1,1,0,138137.45,Standard,1
CUST-2251,55,Female,585,0,84458.18,1,1,1,115721.21,Standard,0
CUST-2252,23,Female,683,5,193116.73,1,0,0,117565.13,VIP,0
CUST-2253,25,Female,726,7,137084.76,2,1,0,120617.41,Silver,0
CUST-2254,40,Female,698,5,158616.87,1,1,1,88321.16,Standard,0
CUST-2255,64,Female,447,4,59255.57,2,0,0,126822.34,Silver,1
CUST-2256,43,Female,431,7,16758.1,1,0,0,129524.14,Standard,1
CUST-2257,63,Male,804,1,98076.74,1,1,0,70060.84,VIP,1
CUST-2258,60,Male,826,0,63601.73,1,1,1,75043.06,Standard,0
CUST-2259,29,Female,764,0,41214.55,1,0,0,136094.59,Silver,0
CUST-2260,43,Male,541,3,190575.78,2,1,1,90591.16,Silver,0
CUST-2261,30,Female,602,5,89353.65,1,0,1,133367.94,Standard,0
CUST-2262,57,Female,758,8,35767.01,4,1,1,103346.18,Gold,1
CUST-2263,35,Male,387,0,40531.48,4,1,0,99195.97,Standard,1
CUST-2264,42,Female,363,0,56861.24,1,1,0,28872.62,Silver,1
CUST-2265,50,Female,741,4,199863.94,2,1,1,59736.8,Silver,0
CUST-2266,64,Male,696,9,54334.29,1,1,0,87757.21,Silver,1
CUST-2267,57,Male,659,4,66431.56,2,1,0,98414.65,Standard,1
CUST-2268,60,Male,735,4,132206.3,2,0,1,103804.32,VIP,0
CUST-2269,29,Male,558,9,59498.31,1,1,0,114527.85,Standard,0
CUST-2270,61,Female,706,5,43945.05,1,1,1,107029.18,Silver,0
CUST-2271,53,Male,811,7,32568.8,1,0,1,131072.09,Silver,0
CUST-2272,65,Female,438,2,63223.85,1,1,1,61933.79,Gold,1
CUST-2273,21,Male,405,8,22077.22,2,0,0,105196.25,Silver,1
CUST-2274,22,Male,443,0,4710.67,1,0,0,31394.94,Standard,0
CUST-2275,54,Female,442,3,161123.7,1,1,1,85023.76,Gold,1
CUST-2276,25,Female,689,8,28441.09,2,1,1,58504.12,Standard,0
CUST-2277,59,Male,434,7,155419.39,2,0,1,72610.89,Standard,1
CUST-2278,66,Male,794,9,159710.95,1,1,0,69332.84,Gold,1
CUST-2279,45,Male,594,8,108045.99,2,1,0,32553.83,Silver,1
CUST-2280,48,Male,371,0,62626.71,2,0,0,83330.73,Standard,1
CUST-2281,26,Female,640,8,29861.51,2,0,0,149328.66,Silver,0
CUST-2282,68,Male,834,2,147624.22,2,0,0,62367.01,Standard,1
CUST-2283,46,Male,621,9,120676.01,2,1,1,117018.25,Standard,0
CUST-2284,31,Male,655,8,131435.24,1,1,1,93473.54,Standard,0
CUST-2285,57,Female,471,0,2725.15,2,1,0,65653.16,Silver,1
CUST-2286,58,Female,477,0,185575.89,4,1,1,36200.88,Silver,1
CUST-2287,39,Male,462,8,14191.75,2,1,1,51982.24,Silver,0
CUST-2288,28,Female,776,5,73994.37,1,1,1,122731.69,Standard,0
CUST-2289,40,Male,622,3,81139.62,1,1,1,59877.52,Silver,0
CUST-2290,18,Male,685,6,1269.75,4,1,0,43037.81,Standard,1
CUST-2291,63,Female,791,4,99920.77,1,1,0,66412.29,Silver,1
CUST-2292,54,Female,479,9,150808.99,1,1,1,98005.37,Gold,0
CUST-2293,38,Female,481,6,164830.46,1,0,0,112932.9,Standard,1
CUST-2294,43,Female,434,7,176000.0,4,1,1,73420.6,Silver,1
CUST-2295,63,Male,772,7,98056.05,1,0,0,87268.39,VIP,1
CUST-2296,53,Female,831,0,126496.6,1,0,1,81864.59,Standard,0
CUST-2297,40,Male,699,7,16824.42,2,1,0,26125.42,Silver,1
CUST-2298,18,Female,739,5,98119.61,1,1,0,74450.06,Silver,0
CUST-2299,68,Male,430,3,31808.34,3,1,0,98414.98,Standard,1
CUST-2300,57,Female,836,7,74558.98,2,0,0,96243.09,Silver,1
CUST-2301,32,Male,822,2,66531.76,2,1,0,118720.94,Silver,0
CUST-2302,38,Male,674,3,85284.57,3,0,1,108796.99,Standard,0
CUST-2303,64,Female,418,5,114755.69,4,0,0,59600.85,Standard,1
CUST-2304,26,Male,497,6,180672.45,1,0,1,56955.46,VIP,0
CUST-2305,26,Male,797,3,79502.44,1,1,1,83017.72,Silver,0
CUST-2306,27,Male,365,3,196245.11,2,0,1,116621.21,Standard,0
CUST-2307,69,Male,656,6,152046.58,1,0,0,36728.41,Standard,1
CUST-2308,43,Male,454,5,102784.73,3,1,1,143540.82,Silver,1
CUST-2309,58,Male,514,7,129161.26,3,1,1,92894.14,Standard,1
CUST-2310,52,Female,837,0,21342.61,1,1,0,63301.05,Standard,1
CUST-2311,69,Male,550,9,169059.78,4,1,0,111673.9,Silver,1
CUST-2312,42,Female,546,6,116889.13,1,0,1,30590.73,Silver,0
CUST-2313,43,Female,775,6,197227.43,2,1,0,85549.61,Standard,0
CUST-2314,28,Male,534,6,127649.32,1,0,1,85746.21,Standard,0
CUST-2315,55,Female,671,6,166988.21,3,0,0,45246.91,Standard,1
CUST-2316,19,Male,614,9,160152.79,2,1,0,129673.48,Standard,0
CUST-2317,24,Female,712,9,69746.77,2,1,1,124601.51,Standard,0
CUST-2318,35,Male,449,7,52662.51,3,1,0,44091.55,Standard,1
CUST-2319,44,Male,691,8,86668.22,2,0,1,70478.41,Standard,0
CUST-2320,51,Female,669,8,93981.03,1,1,1,37553.69,Standard,0
CUST-2321,44,Female,563,1,48776.86,3,1,0,131076.09,VIP,1
CUST-2322,34,Female,627,6,179024.98,2,1,1,65415.01,Standard,0
CUST-2323,60,Male,511,6,108967.02,3,0,0,79914.54,Standard,1
CUST-2324,61,Female,788,3,195710.43,3,0,1,65483.99,Standard,1
CUST-2325,68,Male,506,8,162193.54,1,1,1,63753.25,Standard,1
CUST-2326,41,Male,771,7,111585.27,1,1,0,118412.78,Gold,0
CUST-2327,42,Male,600,0,189461.02,1,0,1,118445.78,Standard,0
CUST-2328,24,Female,715,1,101470.09,2,1,1,89723.52,Gold,0
CUST-2329,69,Male,446,1,177534.2,1,1,1,107202.12,Standard,1
CUST-2330,23,Male,367,7,72270.81,2,1,0,88957.9,Gold,1
CUST-2331,41,Female,676,0,76349.83,1,1,1,28573.65,Standard,0
CUST-2332,50,Male,798,3,84208.01,1,1,1,33250.8,Standard,0
CUST-2333,66,Male,732,9,109778.5,1,1,1,72967.57,Standard,0
CUST-2334,46,Male,446,4,111144.56,1,1,1,118718.29,Standard,0
CUST-2335,60,Female,350,8,99783.39,2,1,1,139153.28,Silver,1
CUST-2336,39,Male,565,6,61894.19,1,1,0,28713.54,Standard,1
CUST-2337,43,Male,481,7,185514.09,1,1,0,71003.76,Silver,1
CUST-2338,45,Female,609,8,118128.63,1,1,1,52972.8,Standard,0
CUST-2339,67,Female,474,6,82140.1,2,1,1,126900.66,Standard,1
CUST-2340,38,Male,431,4,130584.22,2,0,0,130746.02,Standard,1
CUST-2341,66,Female,632,4,153825.38,1,1,1,50801.11,Silver,1
CUST-2342,24,Female,520,9,192184.89,2,0,1,113853.41,Standard,0
CUST-2343,34,Female,408,5,100410.28,1,1,0,116469.5,Standard,1
CUST-2344,37,Male,381,4,23307.6,1,1,0,47132.21,Standard,1
CUST-2345,58,Female,510,8,88712.39,2,1,1,79211.99,Gold,1
CUST-2346,66,Female,633,2,96315.14,1,1,1,102542.23,Silver,1
CUST-2347,37,Male,455,2,179501.82,2,0,1,28258.33,Standard,0
CUST-2348,39,Male,454,6,79565.35,1,1,1,75573.98,Standard,0
CUST-2349,45,Male,788,6,190711.53,4,1,0,44369.78,Standard,1
CUST-2350,57,Male,577,5,97541.25,1,0,0,92737.06,Standard,1
CUST-2351,66,Female,537,2,194782.32,2,1,0,130364.7,Silver,1
CUST-2352,24,Male,419,6,2631.47,3,1,1,90594.24,Standard,0
CUST-2353,18,Male,667,4,179864.26,1,1,1,29497.95,Standard,0
CUST-2354,49,Female,813,6,186292.97,2,1,1,28707.16,Silver,0
CUST-2355,30,Male,639,1,192243.17,1,1,0,100687.89,Standard,0
CUST-2356,47,Female,436,5,3602.23,2,1,0,65997.69,Standard,1
CUST-2357,40,Male,719,7,35168.47,1,1,1,96583.31,Standard,0
CUST-2358,68,Male,711,0,131099.14,1,1,1,45454.64,Standard,0
CUST-2359,36,Male,821,3,6069.07,2,0,0,122107.79,Gold,0
CUST-2360,49,Male,405,0,13658.19,1,0,1,132589.96,Silver,0
CUST-2361,47,Male,462,0,44994.7,2,0,1,136153.2,Standard,0
CUST-2362,46,Female,362,9,102975.51,1,0,1,63009.32,Standard,0
CUST-2363,66,Female,789,7,109634.61,1,0,1,107591.92,Standard,0
CUST-2364,62,Male,367,6,7817.96,2,0,0,59880.3,Standard,1
CUST-2365,46,Female,531,9,34903.08,2,1,0,120344.6,Gold,1
CUST-2366,47,Female,810,0,100441.43,1,1,0,40065.63,Standard,0
CUST-2367,33,Female,462,1,119194.18,1,1,0,120345.6,Gold,1
CUST-2368,57,Male,578,3,30531.94,1,1,0,79966.08,Silver,1
CUST-2369,36,Male,520,0,80369.44,1,0,1,131943.69,Gold,0
CUST-2370,35,Male,644,2,180975.89,1,1,1,117366.36,Silver,0
CUST-2371,18,Female,538,7,199780.96,1,1,1,72064.96,Silver,0
CUST-2372,31,Female,775,7,197455.68,2,1,1,137942.4,Silver,0
CUST-2373,68,Male,814,7,176453.23,2,1,0,60417.14,Gold,1
CUST-2374,64,Male,428,5,79537.36,1,1,0,145873.58,Standard,1
CUST-2375,67,Female,495,5,137628.28,1,1,0,120900.42,Gold,1
CUST-2376,19,Female,756,4,83901.85,1,1,1,148834.36,Silver,0
CUST-2377,45,Female,531,8,130056.88,2,1,1,31738.08,Standard,0
CUST-2378,66,Female,848,3,62577.06,3,1,1,59254.51,VIP,1
CUST-2379,67,Male,635,9,121634.25,2,1,0,117658.03,Gold,1
CUST-2380,47,Female,599,6,105227.94,2,0,1,140281.21,Silver,0
CUST-2381,55,Female,703,0,5871.57,2,1,1,28596.35,Standard,0
CUST-2382,68,Male,663,8,158349.88,1,1,1,25001.16,VIP,1
CUST-2383,21,Female,545,6,3367.67,1,0,0,57030.33,Silver,0
CUST-2384,18,Female,672,9,59338.03,2,1,0,131597.33,Silver,0
CUST-2385,25,Male,420,8,2178.89,1,1,0,120894.14,Gold,1
CUST-2386,46,Female,597,6,75864.08,2,1,0,67534.68,Standard,1
CUST-2387,56,Female,495,1,13568.95,2,0,1,25251.41,Standard,0
CUST-2388,20,Female,455,5,182788.68,2,1,1,94338.22,Silver,0
CUST-2389,49,Male,612,9,83720.18,1,1,1,54744.43,Standard,0
CUST-2390,27,Male,645,3,92439.66,2,0,0,118201.12,Silver,0
CUST-2391,27,Female,419,2,70620.2,2,1,0,80793.71,Standard,1
CUST-2392,36,Male,819,1,125873.72,2,0,1,109825.24,Standard,0
CUST-2393,63,Female,542,5,157097.22,2,1,1,131538.6,Standard,1
CUST-2394,51,Female,417,7,129981.2,4,1,0,91969.97,Standard,1
CUST-2395,50,Male,843,5,149893.22,1,0,1,66994.44,Standard,0
CUST-2396,40,Male,654,8,181288.76,1,1,0,121192.94,Standard,1
CUST-2397,45,Male,401,4,172845.76,1,0,1,58148.4,Standard,0
CUST-2398,49,Male,719,1,135137.63,1,0,1,136439.85,Silver,0
CUST-2399,67,Female,712,7,43712.95,3,1,1,33928.46,Gold,1
CUST-2400,24,Female,634,8,127902.87,4,0,0,129433.58,Standard,1
CUST-2401,46,Female,754,9,101710.54,1,1,1,36444.47,Silver,0
CUST-2402,25,Female,823,3,143726.63,1,0,1,32017.12,Standard,0
CUST-2403,18,Male,683,5,166753.4,1,1,0,70407.12,Standard,0
CUST-2404,20,Female,358,9,148801.58,2,1,1,144568.67,Gold,0
CUST-2405,41,Female,600,7,169465.67,1,1,1,147935.76,Standard,0
CUST-2406,40,Female,780,8,13709.41,1,1,0,50258.81,Standard,0
CUST-2407,25,Female,681,4,7292.39,1,1,1,43579.69,Standard,0
CUST-2408,64,Male,647,5,52441.61,1,0,1,69119.17,VIP,0
CUST-2409,54,Female,784,3,180232.55,3,0,0,67135.86,Standard,1
CUST-2410,20,Male,533,4,164908.19,1,1,0,119949.11,Silver,0
CUST-2411,68,Male,528,6,136862.73,1,1,0,80499.88,Standard,1
CUST-2412,50,Male,547,8,140450.97,1,0,0,122485.45,Standard,1
CUST-2413,45,Female,477,9,145607.42,2,1,1,118589.14,Gold,0
CUST-2414,64,Female,369,5,188577.94,2,1,1,97288.8,Standard,1
CUST-2415,25,Female,821,5,166606.04,1,1,1,129189.01,Silver,0
CUST-2416,51,Female,760,7,125054.69,1,1,0,49455.97,Silver,1
CUST-2417,52,Female,771,3,133477.37,2,1,1,45226.31,Standard,0
CUST-2418,49,Female,677,2,43534.31,1,0,1,118831.28,Standard,0
CUST-2419,41,Male,414,6,131806.45,2,1,0,55599.63,Silver,1
CUST-2420,31,Male,531,4,85511.12,1,1,0,25349.3,Standard,1
CUST-2421,49,Male,590,1,31439.41,1,0,0,138995.02,Standard,1
CUST-2422,63,Female,718,1,161474.16,2,1,0,102867.13,Standard,1
CUST-2423,60,Female,373,5,102539.17,2,1,1,80617.21,Silver,1
CUST-2424,33,Male,733,7,195507.58,2,1,0,115717.06,Gold,0
CUST-2425,21,Male,780,0,57054.19,1,1,1,66666.47,Gold,0
CUST-2426,69,Female,804,5,96653.35,2,1,1,144208.26,Standard,0
CUST-2427,54,Male,432,1,90151.1,2,1,0,33577.54,Silver,1
CUST-2428,38,Female,819,1,25035.12,2,1,0,105118.52,Standard,0
CUST-2429,31,Female,668,6,85796.94,2,1,0,122161.19,Standard,0
CUST-2430,48,Male,534,9,58223.14,1,1,0,83640.74,Gold,1
CUST-2431,65,Male,788,0,32903.77,2,0,0,119371.04,Silver,1
CUST-2432,35,Female,665,5,57148.96,2,1,1,140863.8,Silver,0
CUST-2433,24,Female,448,6,47417.09,1,1,0,117999.24,Standard,1
CUST-2434,27,Female,411,7,147080.63,2,0,0,63670.86,Gold,1
CUST-2435,24,Female,635,6,7124.26,1,1,0,95230.8,Gold,0
CUST-2436,50,Male,826,5,123875.09,1,1,1,138950.44,Standard,0
CUST-2437,40,Male,371,8,152371.61,4,1,1,81137.22,Standard,1
CUST-2438,38,Female,808,2,96663.97,1,0,0,110212.31,Standard,0
CUST-2439,36,Female,561,5,186381.43,1,1,1,83189.34,Standard,0
CUST-2440,65,Male,475,3,141868.26,2,1,0,40168.02,Gold,1
CUST-2441,36,Female,762,1,149836.81,4,1,1,32324.7,Standard,0
CUST-2442,53,Female,848,0,40189.76,4,1,1,144034.24,Silver,0
CUST-2443,46,Male,774,0,155681.82,2,0,0,101567.72,Silver,1
CUST-2444,35,Male,391,9,166586.85,1,1,1,37976.86,Silver,0
CUST-2445,19,Female,447,2,72892.01,3,1,0,132179.82,Standard,1
CUST-2446,18,Male,798,3,43459.25,2,0,1,90336.64,VIP,0
CUST-2447,64,Male,380,1,77625.09,1,1,1,121491.51,Standard,1
CUST-2448,22,Male,507,0,148181.99,2,1,1,40844.52,Silver,0
CUST-2449,37,Female,461,3,84110.16,1,1,0,138363.8,Silver,1
CUST-2450,28,Female,751,6,147593.72,1,0,1,98816.93,Standard,0
CUST-2451,59,Female,596,9,23599.34,2,0,0,117282.59,Gold,1
CUST-2452,19,Male,471,5,161396.33,2,0,0,28922.46,Standard,0
CUST-2453,20,Female,622,5,51388.29,1,1,0,64413.11,Silver,0
CUST-2454,40,Female,643,8,50536.87,1,1,0,58430.68,Silver,1
CUST-2455,29,Female,747,1,118485.81,2,1,1,143699.37,Silver,0
CUST-2456,37,Female,820,3,14953.49,1,0,1,48167.32,Standard,0
CUST-2457,22,Male,822,4,6233.25,1,1,0,113381.47,Silver,0
CUST-2458,54,Female,556,0,52944.7,2,1,1,30344.19,Silver,0
CUST-2459,55,Male,459,7,108075.44,3,0,0,49710.51,Standard,1
CUST-2460,47,Female,789,7,181615.66,2,1,0,67324.67,Silver,1
CUST-2461,26,Male,627,5,169440.6,2,1,1,124313.23,Silver,0
